연령대,총_주중_이용시간,총_주말_이용시간,평균_주중_빈도,평균_주말_빈도,편중_HHI_주중,편중_HHI_주말,B1,C1,cluster,cluster_3-5세,cluster_6-8세,cluster_9-11세
6-8세,60,120,1.25,0.5,1.0,1.0,8,8,0,,0.0,
6-8세,70,180,1.25,0.75,0.510204081632653,0.5555555555555556,4,8,2,,0.0,
6-8세,10,125,0.25,0.5,1.0,0.9232,4,8,0,,0.0,
6-8세,150,240,1.5,1.0,0.6800000000000002,0.625,1,8,2,,0.0,
6-8세,130,180,2.0,0.5,0.8579881656804735,1.0,7,8,0,,0.0,
6-8세,180,360,2.5,1.0,0.5555555555555556,0.5555555555555556,8,8,3,,1.0,
6-8세,120,240,2.5,1.0,0.5,0.5,8,9,2,,1.0,
6-8세,150,240,3.5,0.5,0.3600000000000001,0.5,5,8,3,,1.0,
6-8세,30,170,0.5,1.25,1.0,0.370242214532872,6,8,2,,0.0,
6-8세,90,360,1.25,1.0,1.0,0.625,5,7,2,,0.0,
6-8세,80,120,2.75,1.25,0.34375,0.3888888888888889,3,8,3,,1.0,
6-8세,60,30,1.75,0.25,0.5,1.0,3,8,0,,0.0,
6-8세,150,300,2.5,1.0,0.52,0.52,8,8,3,,1.0,
6-8세,0,60,0.0,0.25,0.0,1.0,6,9,0,,2.0,
6-8세,150,300,2.5,1.25,0.3600000000000001,0.3600000000000001,2,5,3,,1.0,
6-8세,120,120,1.25,0.5,1.0,1.0,2,3,0,,0.0,
6-8세,120,180,0.5,0.5,1.0,1.0,5,8,0,,0.0,
6-8세,70,130,1.5,0.75,0.7551020408163265,0.8579881656804735,3,4,0,,0.0,
6-8세,90,90,1.75,0.75,0.5555555555555556,0.5555555555555556,6,8,2,,0.0,
6-8세,120,180,2.5,1.0,0.625,0.5555555555555556,5,8,2,,1.0,
6-8세,40,160,1.25,1.0,1.0,0.34375,3,4,2,,0.0,
6-8세,120,90,2.0,0.25,0.5,1.0,8,8,0,,0.0,
6-8세,120,120,2.0,0.75,0.5,0.5,7,5,2,,0.0,
6-8세,620,480,4.5,1.0,0.4771071800208116,0.78125,4,5,1,,1.0,
6-8세,90,240,2.5,0.75,0.5555555555555556,0.625,6,6,2,,0.0,
6-8세,180,240,2.5,1.0,0.5555555555555556,0.625,4,8,2,,1.0,
6-8세,241,361,4.0,1.75,0.3719116406397961,0.3867450372541647,4,8,3,,1.0,
6-8세,180,340,1.0,1.0,0.5,0.6401384083044982,8,9,2,,0.0,
6-8세,480,300,3.0,0.75,0.46875,0.52,6,8,3,,1.0,
6-8세,210,360,2.5,0.75,0.7551020408163265,0.7222222222222223,5,7,2,,0.0,
6-8세,300,360,3.75,1.5,0.3600000000000001,0.3888888888888889,2,8,3,,1.0,
6-8세,420,480,1.0,0.5,1.0,1.0,3,5,0,,0.0,
6-8세,600,600,1.25,0.75,0.5,0.5,3,3,1,,1.0,
6-8세,300,120,2.0,1.0,0.6800000000000002,0.5,4,4,2,,1.0,
6-8세,180,60,1.25,0.25,1.0,1.0,3,8,0,,0.0,
6-8세,100,360,2.75,1.25,0.4599999999999999,0.3888888888888889,6,6,3,,1.0,
6-8세,180,240,3.75,1.0,0.3333333333333333,0.5,8,8,3,,1.0,
6-8세,60,180,1.25,0.75,1.0,0.5555555555555556,2,9,2,,0.0,
6-8세,110,300,2.75,1.0,0.4380165289256198,0.52,4,8,3,,1.0,
6-8세,90,160,2.5,1.25,0.2592592592592592,0.3203125,3,2,3,,1.0,
6-8세,135,300,1.75,1.0,0.7969821673525377,0.52,4,6,2,,0.0,
6-8세,80,240,2.5,1.0,0.625,0.625,2,4,2,,0.0,
6-8세,100,310,3.75,1.5,0.4599999999999999,0.4880332986472425,2,3,3,,1.0,
6-8세,120,0,2.5,0.0,0.5,0.0,6,6,2,,0.0,
6-8세,240,480,1.75,0.5,0.625,1.0,4,8,0,,0.0,
6-8세,220,420,2.75,1.0,0.6900826446280993,0.510204081632653,4,8,3,,1.0,
6-8세,420,360,2.5,1.0,0.5,0.5,2,3,3,,1.0,
6-8세,80,100,2.75,1.0,0.59375,0.8200000000000001,6,9,2,,0.0,
6-8세,180,600,1.75,0.75,0.5555555555555556,0.5,1,3,2,,1.0,
6-8세,60,60,1.0,0.25,1.0,1.0,3,4,0,,0.0,
6-8세,250,260,3.25,1.5,0.3472,0.3254437869822486,5,8,3,,1.0,
6-8세,90,180,2.5,0.5,0.5555555555555556,1.0,3,8,0,,0.0,
6-8세,20,20,1.25,0.25,1.0,1.0,6,8,0,,0.0,
6-8세,300,360,2.5,1.25,0.3600000000000001,0.3333333333333333,2,3,3,,1.0,
6-8세,20,270,1.25,1.0,0.375,0.8024691358024691,3,8,2,,0.0,
6-8세,30,600,2.5,1.0,0.5555555555555556,0.6800000000000002,6,8,3,,1.0,
6-8세,360,360,3.75,1.5,0.3888888888888889,0.3333333333333333,7,7,3,,1.0,
6-8세,150,300,2.5,1.5,0.52,0.3600000000000001,7,8,3,,1.0,
6-8세,150,240,2.5,1.0,0.52,0.625,3,8,2,,1.0,
6-8세,170,390,2.5,1.25,0.5017301038062284,0.3609467455621302,8,8,3,,1.0,
6-8세,210,320,1.75,0.75,0.5918367346938775,0.53125,5,5,2,,1.0,
6-8세,300,540,2.75,1.25,0.3600000000000001,0.4074074074074074,3,3,3,,1.0,
6-8세,300,240,1.5,0.5,0.6800000000000002,1.0,5,5,0,,0.0,
6-8세,60,120,1.0,1.5,0.5,0.375,4,5,2,,1.0,
6-8세,690,320,2.5,1.5,0.2568788069733249,0.2734375,5,6,1,,1.0,
6-8세,270,480,5.0,1.75,0.3086419753086419,0.28125,8,8,3,,1.0,
6-8세,300,360,2.5,1.0,0.52,0.5555555555555556,6,7,3,,1.0,
6-8세,240,180,3.75,1.5,0.375,0.3333333333333333,8,8,3,,1.0,
6-8세,240,360,2.25,1.0,0.5,0.5555555555555556,5,7,3,,1.0,
6-8세,0,290,0.0,1.0,0.0,0.5291319857312723,3,8,2,,2.0,
6-8세,130,270,2.25,1.5,0.4319526627218935,0.4074074074074074,4,5,3,,1.0,
6-8세,90,180,1.75,1.5,0.5555555555555556,0.3333333333333333,3,5,2,,1.0,
6-8세,65,510,2.75,1.25,0.4319526627218935,0.5570934256055364,3,7,3,,1.0,
6-8세,345,420,3.75,1.5,0.5311909262759924,0.4285714285714285,2,5,3,,1.0,
6-8세,90,120,1.75,1.0,0.5555555555555556,0.5,7,8,2,,0.0,
6-8세,718,600,2.5,1.0,0.5,0.5,8,2,1,,1.0,
6-8세,240,420,3.25,1.5,0.375,0.346938775510204,4,4,3,,1.0,
6-8세,60,60,2.5,1.0,0.5,0.5,3,3,2,,1.0,
6-8세,300,960,3.75,1.5,0.3600000000000001,0.3828125,3,6,1,,1.0,
6-8세,420,960,4.0,2.0,0.2959183673469387,0.296875,5,5,1,,1.0,
6-8세,240,240,3.75,1.5,0.375,0.375,3,8,3,,1.0,
6-8세,30,60,0.75,0.25,0.3333333333333333,1.0,3,4,0,,2.0,
6-8세,180,240,2.5,2.0,0.5555555555555556,0.25,7,8,3,,1.0,
6-8세,360,360,3.75,1.5,0.3333333333333333,0.3333333333333333,3,6,3,,1.0,
6-8세,720,1380,5.0,2.0,0.4027777777777778,0.3686200378071833,3,3,1,,1.0,
6-8세,45,120,1.25,0.5,1.0,1.0,4,9,0,,0.0,
6-8세,300,360,2.5,1.0,0.52,0.5,4,4,3,,1.0,
6-8세,120,60,2.25,0.5,0.375,0.5,5,3,2,,0.0,
6-8세,180,240,1.5,0.25,0.5555555555555556,1.0,6,6,0,,0.0,
6-8세,100,180,2.5,1.0,0.52,0.5555555555555556,3,4,2,,1.0,
6-8세,180,210,2.5,1.5,0.5555555555555556,0.4285714285714285,8,8,3,,1.0,
6-8세,180,180,0.5,0.25,1.0,1.0,8,8,0,,0.0,
6-8세,90,120,0.5,1.0,0.5555555555555556,0.5,7,7,2,,0.0,
6-8세,60,360,0.5,0.75,1.0,0.5555555555555556,2,3,2,,0.0,
6-8세,180,420,3.0,1.5,0.3333333333333333,0.346938775510204,2,8,3,,1.0,
6-8세,120,330,3.25,1.5,0.375,0.4380165289256198,7,8,3,,1.0,
6-8세,180,300,3.75,1.5,0.3333333333333333,0.34,6,8,3,,1.0,
6-8세,170,270,3.25,0.5,0.5432525951557095,0.8024691358024691,3,4,2,,0.0,
6-8세,180,120,4.0,0.75,0.2777777777777778,0.5,8,8,3,,1.0,
6-8세,180,120,2.75,1.0,0.3333333333333333,0.5,1,8,3,,1.0,
6-8세,390,630,2.25,1.0,0.6738987508218277,0.7782816830435879,5,8,3,,1.0,
6-8세,0,180,0.0,0.5,0.0,0.5555555555555556,3,8,2,,2.0,
6-8세,70,90,2.0,1.0,0.7551020408163265,0.5555555555555556,6,6,2,,0.0,
6-8세,210,480,3.75,1.0,0.4285714285714285,0.5,4,7,3,,1.0,
6-8세,70,130,3.75,1.5,0.3877551020408163,0.4319526627218935,6,8,3,,1.0,
6-8세,230,270,5.0,0.75,0.3648393194706994,0.5061728395061729,3,3,3,,1.0,
6-8세,85,300,2.0,1.0,0.5570934256055364,0.6800000000000002,4,8,2,,0.0,
6-8세,80,140,2.5,1.25,0.625,0.3877551020408163,4,8,2,,1.0,
6-8세,30,0,1.25,0.0,1.0,0.0,8,8,2,,0.0,
6-8세,60,240,1.0,1.0,0.5,0.5,3,4,2,,0.0,
6-8세,300,300,1.25,0.5,1.0,1.0,5,8,0,,0.0,
6-8세,300,570,2.5,1.0,0.52,0.5346260387811634,3,7,3,,1.0,
6-8세,60,240,1.25,1.25,1.0,0.375,5,8,2,,0.0,
6-8세,247,434,2.5,1.0,0.5000081955121375,0.510873027671006,4,4,3,,1.0,
6-8세,160,240,3.75,1.0,0.4609375,0.5,5,8,3,,1.0,
6-8세,210,390,3.75,1.5,0.4285714285714285,0.6213017751479291,3,2,3,,1.0,
6-8세,240,240,3.0,1.0,0.375,0.5,6,8,3,,1.0,
6-8세,170,210,4.0,1.0,0.356401384083045,0.7460317460317459,3,7,3,,1.0,
6-8세,300,540,3.0,1.0,0.3600000000000001,0.5061728395061729,7,8,3,,1.0,
6-8세,120,180,3.75,1.5,0.375,0.3333333333333333,6,6,3,,1.0,
6-8세,60,180,0.5,0.75,1.0,0.5555555555555556,4,8,2,,0.0,
6-8세,260,360,4.25,1.5,0.3254437869822486,0.3888888888888889,6,8,3,,1.0,
6-8세,61,271,4.0,1.75,0.3630744423542059,0.7904440299015536,6,8,3,,1.0,
6-8세,100,210,2.25,1.0,0.52,0.510204081632653,6,8,2,,1.0,
6-8세,30,120,1.75,0.25,0.5555555555555556,1.0,7,8,0,,0.0,
6-8세,60,120,1.25,0.75,1.0,0.375,3,3,2,,0.0,
6-8세,780,420,2.75,1.0,0.3609467455621302,0.510204081632653,2,8,1,,1.0,
6-8세,360,480,1.5,0.75,0.5555555555555556,0.625,6,8,2,,1.0,
6-8세,180,240,1.75,0.5,0.5555555555555556,0.625,5,6,2,,0.0,
6-8세,0,960,0.0,1.0,0.0,0.5,6,8,2,,2.0,
6-8세,150,270,3.75,1.0,0.3600000000000001,0.5061728395061729,2,5,3,,1.0,
6-8세,30,30,1.0,0.25,1.0,1.0,3,4,0,,0.0,
6-8세,10,120,0.75,0.5,1.0,1.0,3,8,0,,0.0,
6-8세,60,180,1.25,0.75,0.5,0.5555555555555556,5,8,2,,0.0,
6-8세,60,60,2.5,1.0,0.5,0.5,4,5,2,,1.0,
6-8세,600,900,4.0,1.25,0.3400000000000001,0.3600000000000001,1,8,1,,1.0,
6-8세,360,600,2.5,1.0,0.5,0.5,2,6,3,,1.0,
6-8세,165,60,3.0,0.25,0.5702479338842975,1.0,6,8,0,,0.0,
6-8세,300,360,2.5,1.0,0.52,0.5555555555555556,5,8,3,,1.0,
6-8세,90,240,1.75,1.0,0.5555555555555556,0.5,7,8,2,,1.0,
6-8세,60,90,2.0,1.0,0.5,0.5555555555555556,8,4,2,,0.0,
6-8세,120,250,2.5,1.0,0.5,0.9232,3,8,2,,0.0,
6-8세,215,307,2.75,1.0,0.429918875067604,0.5197402624961538,8,6,3,,1.0,
6-8세,30,60,1.25,0.5,1.0,1.0,3,8,0,,0.0,
6-8세,240,180,3.0,1.25,0.375,0.3333333333333333,3,8,3,,1.0,
6-8세,75,240,2.75,1.0,0.3600000000000001,0.625,4,8,3,,1.0,
6-8세,90,270,3.75,1.5,0.3333333333333333,0.4074074074074074,7,9,3,,1.0,
6-8세,150,360,3.0,1.5,0.44,0.4305555555555556,3,8,3,,1.0,
6-8세,150,180,1.5,0.5,0.6800000000000002,1.0,8,9,0,,0.0,
6-8세,310,210,2.5,1.0,0.8251821019771071,0.7551020408163265,3,3,2,,0.0,
6-8세,360,480,4.25,1.0,0.2777777777777778,0.25,2,3,3,,1.0,
6-8세,180,360,2.5,1.0,0.5555555555555556,0.5555555555555556,4,7,3,,1.0,
6-8세,90,90,1.25,0.5,1.0,1.0,7,8,0,,0.0,
6-8세,62,368,1.25,0.75,1.0,0.7162245982986767,2,8,0,,0.0,
6-8세,330,600,3.0,1.25,0.5702479338842975,0.4599999999999999,3,6,3,,1.0,
6-8세,300,540,1.25,1.0,1.0,0.8024691358024691,5,8,0,,0.0,
6-8세,240,600,2.5,2.0,0.625,0.3,2,3,3,,1.0,
6-8세,40,5,1.0,0.25,0.625,1.0,3,8,0,,0.0,
6-8세,300,360,3.25,1.25,0.44,0.5,5,6,3,,1.0,
6-8세,60,120,2.0,1.0,0.5555555555555556,0.5,8,7,2,,0.0,
6-8세,240,360,2.5,1.25,0.5,0.3888888888888889,3,8,3,,1.0,
6-8세,360,360,2.5,1.0,0.5,0.5,8,8,3,,1.0,
6-8세,100,120,3.0,1.5,0.34,0.375,6,8,3,,1.0,
6-8세,420,480,3.75,1.5,0.4285714285714285,0.40625,7,8,3,,1.0,
6-8세,60,180,1.25,1.0,1.0,0.5555555555555556,5,8,2,,0.0,
6-8세,200,270,2.75,1.5,0.4599999999999999,0.4074074074074074,3,5,3,,1.0,
6-8세,260,630,3.25,1.5,0.5384615384615384,0.528344671201814,5,5,3,,1.0,
6-8세,120,240,1.25,1.0,1.0,0.5,2,4,2,,0.0,
6-8세,50,0,2.5,0.0,0.52,0.0,1,8,2,,0.0,
6-8세,120,270,2.5,1.25,0.5,0.5061728395061729,3,3,3,,1.0,
6-8세,140,260,2.75,1.25,0.3877551020408163,0.5384615384615384,8,7,3,,1.0,
6-8세,150,300,2.5,1.0,0.52,0.6800000000000002,8,8,2,,1.0,
6-8세,180,360,2.0,1.0,0.5555555555555556,0.5,2,6,2,,1.0,
6-8세,130,255,3.0,1.25,0.5384615384615384,0.5432525951557095,6,8,3,,1.0,
6-8세,90,180,2.0,0.75,0.5555555555555556,0.5555555555555556,4,7,2,,0.0,
6-8세,240,240,2.5,1.0,0.5,0.5,4,6,3,,1.0,
6-8세,60,60,1.25,0.5,1.0,1.0,7,8,0,,0.0,
6-8세,60,140,1.25,1.0,1.0,0.7551020408163265,6,8,0,,0.0,
6-8세,60,420,1.0,1.25,0.5,0.3877551020408163,2,2,2,,1.0,
6-8세,360,540,2.5,1.0,0.5555555555555556,0.5061728395061729,3,8,3,,1.0,
6-8세,150,360,2.25,1.0,0.6800000000000002,0.5555555555555556,3,5,2,,1.0,
6-8세,120,132,4.25,2.0,0.2777777777777778,0.4191919191919191,8,8,3,,1.0,
6-8세,70,70,2.5,1.0,0.7551020408163265,0.7551020408163265,3,3,2,,0.0,
6-8세,120,120,1.25,0.25,1.0,1.0,5,5,0,,0.0,
6-8세,90,150,2.5,1.0,0.5555555555555556,0.6800000000000002,8,7,2,,0.0,
6-8세,65,303,1.5,1.0,0.8579881656804735,0.666699343201647,3,8,2,,0.0,
6-8세,150,240,3.0,1.5,0.3600000000000001,0.375,3,8,3,,1.0,
6-8세,60,90,1.5,1.0,0.5,0.5555555555555556,3,8,2,,0.0,
6-8세,210,300,3.5,1.5,0.2653061224489795,0.3600000000000001,3,5,3,,1.0,
6-8세,90,180,1.25,0.5,1.0,1.0,8,8,0,,0.0,
6-8세,120,80,2.0,0.5,0.5,0.625,5,8,2,,0.0,
6-8세,270,390,1.75,0.75,0.5555555555555556,0.6449704142011835,4,2,2,,1.0,
6-8세,30,290,0.75,1.0,0.5555555555555556,0.5005945303210464,8,8,2,,0.0,
6-8세,190,330,3.5,1.25,0.5013850415512465,0.4380165289256198,3,3,3,,1.0,
6-8세,210,270,5.0,2.0,0.2653061224489795,0.3086419753086419,5,5,3,,1.0,
6-8세,180,120,0.75,0.5,1.0,1.0,2,7,0,,0.0,
6-8세,210,300,2.75,0.75,0.4285714285714285,0.52,4,4,3,,1.0,
6-8세,60,210,2.0,1.5,0.5,0.3877551020408163,2,8,3,,1.0,
6-8세,150,210,3.25,1.25,0.3600000000000001,0.4285714285714285,5,8,3,,1.0,
6-8세,120,240,2.5,1.0,0.5,0.5,3,4,2,,1.0,
6-8세,60,360,1.25,1.0,1.0,0.5,3,8,2,,0.0,
6-8세,150,300,2.25,1.0,0.3600000000000001,0.52,4,5,3,,1.0,
6-8세,110,240,2.25,1.0,0.4049586776859503,0.625,3,8,2,,1.0,
6-8세,45,120,2.0,1.0,0.5061728395061729,0.5,8,8,2,,0.0,
6-8세,230,330,2.5,1.0,0.5463137996219282,0.7024793388429753,8,8,3,,1.0,
6-8세,180,300,2.0,1.0,0.5555555555555556,0.6800000000000002,5,8,2,,1.0,
6-8세,120,420,1.25,1.25,1.0,0.3877551020408163,2,2,2,,0.0,
6-8세,270,360,3.0,1.5,0.2839506172839506,0.3333333333333333,7,8,3,,1.0,
6-8세,180,390,3.0,2.0,0.2777777777777778,0.3017751479289941,7,8,3,,1.0,
6-8세,60,60,0.25,0.5,1.0,1.0,3,3,0,,0.0,
6-8세,240,240,2.75,1.0,0.375,0.5,3,6,3,,1.0,
6-8세,540,420,2.0,1.0,0.5061728395061729,0.510204081632653,7,8,3,,1.0,
6-8세,150,60,2.25,0.5,0.28,1.0,2,3,0,,0.0,
6-8세,120,60,0.25,0.25,1.0,1.0,4,6,0,,0.0,
6-8세,150,110,3.5,1.0,0.44,0.6859504132231407,1,3,3,,1.0,
6-8세,0,120,0.0,0.5,0.0,1.0,5,5,0,,2.0,
6-8세,163,300,2.0,0.75,0.6296435695735632,0.52,5,5,2,,0.0,
6-8세,360,480,3.25,1.0,0.5,0.59375,3,2,3,,1.0,
6-8세,210,420,2.5,1.0,0.7414965986394557,0.510204081632653,3,5,3,,1.0,
6-8세,0,120,0.0,0.25,0.0,1.0,5,8,0,,2.0,
6-8세,90,180,1.75,0.75,0.5555555555555556,0.5555555555555556,5,6,2,,0.0,
6-8세,120,180,0.75,1.0,1.0,0.5555555555555556,5,8,2,,0.0,
6-8세,0,60,0.0,0.25,0.0,1.0,8,9,0,,2.0,
6-8세,150,180,0.75,0.5,1.0,1.0,4,9,0,,0.0,
6-8세,470,450,3.75,1.25,0.4784970574920779,0.52,5,3,3,,1.0,
6-8세,0,60,0.0,0.25,0.0,1.0,3,8,0,,2.0,
6-8세,120,240,2.5,1.0,0.375,0.625,5,8,2,,1.0,
6-8세,60,60,2.0,1.0,0.5,0.5,4,8,2,,0.0,
6-8세,240,240,2.0,0.75,0.5,0.5,6,6,2,,1.0,
6-8세,65,95,2.75,1.25,0.4319526627218935,0.5013850415512465,7,7,3,,1.0,
6-8세,150,330,3.0,1.0,0.3600000000000001,0.6033057851239669,5,8,3,,1.0,
6-8세,0,60,0.0,0.25,0.0,1.0,5,8,0,,2.0,
6-8세,360,420,2.5,1.0,0.3888888888888889,0.4285714285714285,3,6,3,,1.0,
6-8세,180,180,2.75,1.0,0.3333333333333333,0.5555555555555556,5,8,3,,1.0,
6-8세,720,1200,2.5,1.0,0.5,0.5,6,6,1,,1.0,
6-8세,240,60,3.25,0.5,0.375,1.0,2,8,0,,0.0,
6-8세,60,60,1.25,0.5,1.0,1.0,5,7,0,,0.0,
6-8세,220,270,2.5,1.0,0.5165289256198348,0.5061728395061729,4,8,3,,1.0,
6-8세,210,390,2.5,1.0,0.7551020408163265,0.8579881656804735,3,8,2,,0.0,
6-8세,120,120,0.75,0.75,0.375,0.375,3,3,2,,0.0,
6-8세,100,120,2.5,1.0,0.3600000000000001,0.5,4,6,2,,1.0,
6-8세,120,120,2.25,0.75,0.5,0.5,8,8,2,,0.0,
6-8세,120,360,1.5,1.0,0.5,0.5,2,3,2,,1.0,
6-8세,90,300,1.75,1.0,0.5555555555555556,0.52,3,8,2,,1.0,
6-8세,80,270,2.5,1.25,0.625,0.5061728395061729,8,8,3,,1.0,
6-8세,30,120,1.25,1.5,1.0,0.375,6,8,2,,0.0,
6-8세,240,450,4.5,1.75,0.34375,0.3422222222222222,5,8,3,,1.0,
6-8세,180,420,3.25,1.5,0.3333333333333333,0.346938775510204,5,8,3,,1.0,
6-8세,240,300,2.5,1.0,0.625,0.6800000000000002,3,4,2,,1.0,
6-8세,181,182,3.75,1.75,0.5494643020664814,0.5434730105059775,8,1,3,,1.0,
6-8세,70,155,3.25,1.5,0.3877551020408163,0.6378772112382934,6,2,3,,1.0,
6-8세,0,120,0.0,0.5,0.0,1.0,7,8,0,,2.0,
6-8세,120,240,2.5,1.0,0.5,0.5,6,6,2,,1.0,
6-8세,60,330,0.5,1.5,1.0,0.4380165289256198,6,9,2,,0.0,
6-8세,150,420,4.0,1.75,0.3155555555555556,0.2653061224489795,6,8,3,,1.0,
6-8세,1680,660,3.25,1.75,0.6352040816326531,0.371900826446281,6,8,1,,1.0,
6-8세,240,120,2.0,0.5,0.375,1.0,4,5,0,,0.0,
9-11세,360,480,2.25,1.5,0.4305555555555556,0.3984375,5,5,3,,,2.0
9-11세,370,790,3.25,1.25,0.4872169466764061,0.5135394968755007,7,8,1,,,2.0
9-11세,180,360,2.5,1.0,0.5555555555555556,0.5,3,4,3,,,1.0
9-11세,0,120,0.0,0.5,0.0,1.0,2,2,0,,,0.0
9-11세,240,480,2.5,1.0,0.625,0.625,3,8,3,,,1.0
9-11세,480,480,4.0,1.5,0.34375,0.34375,3,5,3,,,2.0
9-11세,220,230,3.25,1.5,0.3429752066115702,0.3421550094517958,2,6,3,,,1.0
9-11세,1,1,0.25,0.25,1.0,1.0,2,8,0,,,0.0
9-11세,360,720,2.5,1.0,0.5,0.5,2,3,1,,,2.0
9-11세,60,180,1.25,1.25,1.0,0.3333333333333333,2,2,2,,,1.0
9-11세,0,60,0.0,0.5,0.0,1.0,3,9,0,,,0.0
9-11세,300,600,2.75,0.75,0.44,0.5,7,6,3,,,1.0
9-11세,30,60,0.5,0.25,1.0,1.0,8,8,0,,,0.0
9-11세,60,210,1.5,1.0,0.5,0.5918367346938775,1,8,2,,,1.0
9-11세,120,120,2.0,0.5,0.5,1.0,7,9,0,,,0.0
9-11세,0,60,0.0,0.5,0.0,1.0,8,8,0,,,0.0
9-11세,181,420,1.75,1.0,0.5531271939195995,0.5918367346938775,6,8,2,,,1.0
9-11세,210,180,4.25,1.5,0.2653061224489795,0.3333333333333333,3,8,3,,,2.0
9-11세,90,120,2.0,0.5,0.5555555555555556,1.0,6,8,0,,,0.0
9-11세,20,50,1.75,0.75,0.5,0.3600000000000001,6,8,2,,,1.0
9-11세,20,150,1.25,0.5,1.0,0.6800000000000002,8,8,0,,,0.0
9-11세,210,200,3.5,1.25,0.2653061224489795,0.4599999999999999,3,4,3,,,1.0
9-11세,150,210,4.0,2.0,0.28,0.2653061224489795,4,8,3,,,2.0
9-11세,30,120,1.25,0.25,1.0,1.0,4,7,0,,,0.0
9-11세,150,180,1.75,1.0,0.6800000000000002,0.5555555555555556,5,8,2,,,1.0
9-11세,240,180,2.25,1.0,0.25,0.3333333333333333,5,8,3,,,1.0
9-11세,60,30,1.75,0.5,0.5,1.0,5,8,0,,,0.0
9-11세,60,120,1.0,0.5,1.0,1.0,3,6,0,,,0.0
9-11세,90,0,1.0,0.0,0.5555555555555556,0.0,8,8,2,,,1.0
9-11세,120,180,4.25,1.0,0.3472222222222222,0.5555555555555556,1,6,3,,,1.0
9-11세,240,240,3.75,1.0,0.25,0.25,7,8,3,,,1.0
9-11세,95,420,3.0,1.0,0.5013850415512465,0.5918367346938775,5,4,3,,,1.0
9-11세,210,60,3.25,0.5,0.346938775510204,1.0,6,8,0,,,0.0
9-11세,62,122,1.25,1.0,0.9682622268470344,0.9837409298575652,8,8,0,,,0.0
9-11세,60,180,1.25,0.75,1.0,0.5555555555555556,2,3,2,,,0.0
9-11세,100,270,2.25,1.0,0.2799999999999999,0.3580246913580246,8,8,3,,,1.0
9-11세,60,30,1.0,0.25,0.5,1.0,9,9,0,,,0.0
9-11세,70,90,2.25,0.75,0.3877551020408163,0.5555555555555556,7,8,2,,,1.0
9-11세,270,330,3.0,1.5,0.3580246913580246,0.3388429752066115,6,6,3,,,2.0
9-11세,120,180,2.5,1.0,0.5,0.5555555555555556,5,8,2,,,1.0
9-11세,150,180,3.75,1.5,0.3600000000000001,0.3333333333333333,7,8,3,,,1.0
9-11세,390,420,4.0,1.25,0.3372781065088758,0.4285714285714285,3,8,3,,,2.0
9-11세,60,240,1.25,0.75,1.0,0.5,7,8,2,,,0.0
9-11세,420,780,1.75,0.75,0.7551020408163265,0.6449704142011835,7,6,1,,,1.0
9-11세,270,330,3.0,1.5,0.3580246913580246,0.371900826446281,1,8,3,,,2.0
9-11세,40,60,0.25,0.25,1.0,1.0,6,8,0,,,0.0
9-11세,130,130,3.0,1.25,0.4319526627218935,0.4319526627218935,6,8,3,,,1.0
9-11세,300,600,2.5,1.0,0.52,0.52,5,5,3,,,1.0
9-11세,321,240,5.0,1.0,0.458079793480265,0.5,8,8,3,,,2.0
9-11세,150,360,2.5,0.75,0.52,0.7222222222222223,5,6,2,,,1.0
9-11세,80,150,2.5,1.0,0.625,0.6800000000000002,6,7,2,,,1.0
9-11세,150,420,1.75,0.75,0.6800000000000002,0.7551020408163265,2,2,2,,,0.0
9-11세,30,55,1.25,1.5,1.0,0.3388429752066115,6,8,2,,,1.0
9-11세,30,95,1.25,1.25,1.0,0.4681440443213296,6,7,2,,,0.0
9-11세,180,180,2.0,1.0,0.5555555555555556,0.5555555555555556,6,8,2,,,1.0
9-11세,140,180,3.75,1.5,0.4183673469387755,0.3888888888888889,6,8,3,,,1.0
9-11세,360,360,3.75,1.5,0.3333333333333333,0.3333333333333333,2,3,3,,,2.0
9-11세,360,720,3.75,1.5,0.3333333333333333,0.3333333333333333,8,2,1,,,2.0
9-11세,240,360,2.5,1.0,0.5,0.5,3,3,3,,,1.0
9-11세,180,300,3.75,1.0,0.5061728395061729,0.52,3,3,3,,,1.0
9-11세,270,1590,3.5,1.5,0.5006858710562414,0.598433606265575,3,8,1,,,2.0
9-11세,120,150,1.75,0.75,0.625,0.6800000000000002,5,8,2,,,0.0
9-11세,60,270,1.25,1.25,1.0,0.5061728395061729,8,3,2,,,0.0
9-11세,270,330,2.25,1.0,0.5555555555555556,0.5041322314049586,6,8,3,,,1.0
9-11세,180,270,2.5,1.0,0.7222222222222223,0.8024691358024691,5,7,2,,,0.0
9-11세,180,120,3.25,0.75,0.2777777777777778,0.375,6,8,3,,,1.0
9-11세,420,750,2.75,1.25,0.5612244897959183,0.6608000000000002,2,8,1,,,2.0
9-11세,180,180,1.25,0.5,0.5,1.0,5,7,0,,,0.0
9-11세,300,300,1.75,0.25,0.52,1.0,8,9,0,,,0.0
9-11세,330,330,4.0,1.75,0.3057851239669421,0.3057851239669421,3,5,3,,,2.0
9-11세,30,30,0.75,0.25,1.0,1.0,3,4,0,,,0.0
9-11세,90,180,2.5,1.0,0.5555555555555556,0.5555555555555556,5,7,2,,,1.0
9-11세,90,150,2.5,1.0,0.5555555555555556,0.52,2,4,2,,,1.0
